"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0X260","2019-08-14 21:00:00","39.000","200.000","2.800","28.200","0.910","999.500","-99.000","7.000","-99.000","-99.000","-99.000","34.000","","25.100",""
"C0ACA0","2019-08-14 21:00:00","25.000","333.000","0.700","30.500","0.710","997.800","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","27.300",""
"C0X180","2019-08-14 21:00:00","62.000","0.000","0.100","27.700","0.990","996.100","-99.000","9.000","-99.000","-99.000","-99.000","33.100","","25.200",""
"C0F930","2019-08-14 21:00:00","100.000","217.000","0.900","29.600","0.960","991.300","-99.000","2.000","-99.000","-99.000","-99.000","33.400","","25.900",""
"C0I010","2019-08-14 21:00:00","1562.000","0.000","0.000","19.200","0.960","843.100","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","17.300",""
"C0R190","2019-08-14 21:00:00","32.000","141.000","0.700","27.900","0.950","1000.000","-99.000","4.000","-99.000","-99.000","-99.000","32.300","","25.700",""
"C0E420","2019-08-14 21:00:00","19.000","0.000","0.000","28.800","0.840","997.800","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","27.800",""
"C0W160","2019-08-14 21:00:00","49.000","230.000","5.800","27.600","0.960","993.600","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","27.000",""
"C0I460","2019-08-14 21:00:00","110.000","176.000","1.700","28.500","0.830","990.900","-99.000","8.000","-99.000","-99.000","-99.000","33.800","","25.900",""
"C0A9F0","2019-08-14 21:00:00","35.000","328.000","0.700","31.200","0.690","998.200","-99.000","0.000","-99.000","-99.000","-99.000","35.700","","27.900",""
"C0F9A0","2019-08-14 21:00:00","425.000","0.000","0.200","25.800","0.940","956.000","-99.000","5.500","-99.000","-99.000","-99.000","31.600","","23.600",""
"C0O950","2019-08-14 21:00:00","4.000","0.000","0.100","29.300","0.890","1002.100","-99.000","42.000","-99.000","-99.000","-99.000","32.700","","25.400",""
"C0M760","2019-08-14 21:00:00","40.000","200.000","1.900","28.600","0.990","999.000","-99.000","0.500","-99.000","-99.000","-99.000","34.400","","25.600",""
"C0AH70","2019-08-14 21:00:00","34.000","328.000","1.600","31.300","0.640","998.500","-99.000","0.000","-99.000","-99.000","-99.000","35.600","","27.500",""
"C0V250","2019-08-14 21:00:00","298.000","0.000","0.000","24.900","0.990","971.600","-99.000","35.500","-99.000","-99.000","-99.000","32.000","","22.800",""
"C0U980","2019-08-14 21:00:00","573.000","171.000","1.000","23.400","0.990","941.100","-99.000","0.500","-99.000","-99.000","-99.000","30.300","","21.600",""
"C0S740","2019-08-14 21:00:00","289.000","0.000","0.200","25.900","0.910","971.400","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","23.900",""
"C0A940","2019-08-14 21:00:00","49.000","0.000","0.000","27.900","0.930","996.900","-99.000","0.000","-99.000","-99.000","-99.000","35.700","","27.300",""
"C0A920","2019-08-14 21:00:00","196.000","261.000","2.600","27.500","0.990","979.600","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","27.100",""
"C0T870","2019-08-14 21:00:00","135.000","0.000","0.200","26.000","0.920","987.000","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","23.300",""
"C0C460","2019-08-14 21:00:00","482.000","0.000","0.000","25.800","0.920","950.400","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","21.100",""
"C0E520","2019-08-14 21:00:00","320.000","125.000","0.500","25.100","0.930","967.900","-99.000","0.500","-99.000","-99.000","-99.000","33.600","","23.100",""
"C0T9D0","2019-08-14 21:00:00","7.000","0.000","0.100","26.400","0.990","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","25.100",""
"C0I390","2019-08-14 21:00:00","1184.000","99.000","0.700","21.400","0.990","879.800","-99.000","0.500","-99.000","-99.000","-99.000","27.900","","18.700",""
"C0B020","2019-08-14 21:00:00","86.000","13.000","3.000","28.400","0.990","990.800","-99.000","-99.000","-99.000","-99.000","-99.000","35.700","","27.300",""
"CM0170","2019-08-14 21:00:00","106.000","234.000","2.300","27.700","0.860","992.100","-99.000","1.500","-99.000","-99.000","-99.000","32.200","","24.600",""
"C0F860","2019-08-14 21:00:00","2215.000","212.000","0.500","16.300","1.000","777.500","-99.000","0.500","-99.000","-99.000","-99.000","21.500","","12.700",""
"C0U890","2019-08-14 21:00:00","116.000","245.000","0.900","28.200","0.990","990.600","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.000",""
"C0G800","2019-08-14 21:00:00","15.000","217.000","2.900","28.500","0.940","1000.400","-99.000","3.000","-99.000","-99.000","-99.000","32.900","","25.700",""
"C0F850","2019-08-14 21:00:00","379.000","182.000","1.500","24.900","0.900","960.600","-99.000","11.000","-99.000","-99.000","-99.000","31.700","","22.800",""
"C0AH50","2019-08-14 21:00:00","275.000","255.000","1.300","28.400","0.990","971.700","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","26.700",""
"C0Z160","2019-08-14 21:00:00","124.000","207.000","1.200","28.100","0.840","989.300","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","18.900",""
"C0R540","2019-08-14 21:00:00","17.000","122.000","0.800","29.300","0.900","1002.100","-99.000","11.000","-99.000","-99.000","-99.000","31.300","","25.900",""
"C0K480","2019-08-14 21:00:00","56.000","209.000","3.000","28.800","0.870","996.600","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","26.100",""
"C0H890","2019-08-14 21:00:00","440.000","249.000","0.300","25.400","0.900","954.400","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","23.300",""
"C0S770","2019-08-14 21:00:00","375.000","276.000","0.400","23.700","0.960","961.700","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","23.300",""
"C0X230","2019-08-14 21:00:00","29.000","176.000","2.200","28.400","0.880","1001.400","-99.000","6.000","-99.000","-99.000","-99.000","32.700","","24.500",""
"C0B010","2019-08-14 21:00:00","38.000","112.000","1.300","29.400","0.810","995.300","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","28.300",""
"C0R490","2019-08-14 21:00:00","49.000","164.000","1.600","28.300","0.910","998.100","-99.000","7.000","-99.000","-99.000","-99.000","32.700","","25.100",""
"C0V440","2019-08-14 21:00:00","27.000","0.000","0.100","28.300","0.850","1000.300","-99.000","25.000","-99.000","-99.000","-99.000","32.600","","25.000",""
"C0SA40","2019-08-14 21:00:00","200.000","0.000","0.000","27.300","0.820","980.700","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","24.800",""
"C0Z280","2019-08-14 21:00:00","224.000","219.000","1.700","26.100","0.910","978.300","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","24.300",""
"C0Z070","2019-08-14 21:00:00","247.000","164.000","0.800","26.200","0.910","974.800","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","24.200",""
"C0T9N0","2019-08-14 21:00:00","261.000","0.000","0.200","24.800","0.980","974.000","-99.000","63.000","-99.000","-99.000","-99.000","34.800","","24.000",""
"C0K470","2019-08-14 21:00:00","97.000","169.000","1.900","28.000","0.940","992.100","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.400",""
"C0V650","2019-08-14 21:00:00","28.000","178.000","3.000","28.800","0.940","1002.400","-99.000","39.500","-99.000","-99.000","-99.000","30.000","","25.400",""
"C0H9C0","2019-08-14 21:00:00","3402.000","332.000","0.600","10.200","1.000","674.600","-99.000","1.000","-99.000","-99.000","-99.000","11.700","","7.100",""
"C0U780","2019-08-14 21:00:00","15.000","256.000","0.600","29.800","0.730","1000.800","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","26.200",""
"C0U760","2019-08-14 21:00:00","22.000","0.000","0.000","27.000","0.990","1000.800","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.000",""
"C0X290","2019-08-14 21:00:00","10.000","209.000","3.600","29.200","0.880","1002.100","-99.000","41.500","-99.000","-99.000","-99.000","32.500","","23.800",""
"C0R420","2019-08-14 21:00:00","504.000","303.000","0.900","23.700","-99.000","944.200","-99.000","2.000","-99.000","-99.000","-99.000","25.900","","22.300",""
"C0E830","2019-08-14 21:00:00","37.000","213.000","2.400","29.700","0.780","997.900","-99.000","1.000","-99.000","-99.000","-99.000","32.600","","27.100",""
"C0K330","2019-08-14 21:00:00","38.000","229.000","2.000","28.800","0.850","998.600","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","25.700",""
"C0M660","2019-08-14 21:00:00","40.000","204.000","3.800","28.500","0.870","999.200","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.700",""
"C0D580","2019-08-14 21:00:00","120.000","0.000","0.000","-99.000","0.870","988.100","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R640","2019-08-14 21:00:00","21.000","182.000","1.200","28.500","0.960","1002.500","-99.000","16.000","-99.000","-99.000","-99.000","30.300","","25.700",""
"C0E810","2019-08-14 21:00:00","53.000","208.000","1.500","27.700","0.880","996.600","-99.000","0.500","-99.000","-99.000","-99.000","32.600","","26.200",""
"C0G830","2019-08-14 21:00:00","27.000","218.000","3.400","28.700","0.990","998.400","-99.000","0.500","-99.000","-99.000","-99.000","33.000","","25.800",""
"C0A550","2019-08-14 21:00:00","422.000","0.000","0.000","25.000","1.000","957.000","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","21.800",""
"C0G750","2019-08-14 21:00:00","31.000","193.000","1.900","28.400","0.880","1000.400","-99.000","1.500","-99.000","-99.000","-99.000","33.900","","25.400",""
"C0Z270","2019-08-14 21:00:00","343.000","208.000","0.600","26.200","0.850","964.800","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","24.700",""
"C0UA30","2019-08-14 21:00:00","1397.000","162.000","0.600","20.400","1.000","855.000","-99.000","7.000","-99.000","-99.000","-99.000","26.300","","19.500",""
"C0I080","2019-08-14 21:00:00","536.000","258.000","0.300","22.800","0.980","947.600","-99.000","11.000","-99.000","-99.000","-99.000","32.700","","22.300",""
"C0UA00","2019-08-14 21:00:00","392.000","142.000","1.000","25.600","0.990","960.100","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","21.900",""
"C0AD40","2019-08-14 21:00:00","32.000","0.000","0.000","29.800","0.780","998.000","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","25.000",""
"C0S660","2019-08-14 21:00:00","794.000","0.000","0.200","23.600","0.930","918.300","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","20.000",""
"C0M640","2019-08-14 21:00:00","155.000","224.000","1.900","27.600","0.890","985.900","-99.000","2.000","-99.000","-99.000","-99.000","32.700","","25.000",""
"C0UA10","2019-08-14 21:00:00","1711.000","329.000","0.300","18.300","1.000","827.300","-99.000","0.000","-99.000","-99.000","-99.000","24.700","","15.000",""
"C0V770","2019-08-14 21:00:00","26.000","149.000","1.500","29.000","0.990","1000.800","-99.000","10.000","-99.000","-99.000","-99.000","32.100","","25.200",""
"C0E730","2019-08-14 21:00:00","26.000","261.000","0.600","30.000","0.780","997.600","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","27.900",""
"C0V810","2019-08-14 21:00:00","32.000","206.000","0.800","28.800","0.940","999.100","-99.000","-99.000","-99.000","-99.000","-99.000","31.000","","24.500",""
"C0A9C0","2019-08-14 21:00:00","35.000","309.000","1.000","31.100","0.680","998.300","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","29.100",""
"C0X310","2019-08-14 21:00:00","9.000","186.000","1.300","29.100","0.890","1003.100","-99.000","81.500","-99.000","-99.000","-99.000","31.600","","24.300",""
"C0K280","2019-08-14 21:00:00","23.000","226.000","2.500","28.500","0.900","1002.600","-99.000","1.500","-99.000","-99.000","-99.000","33.500","","24.400",""
"C0M650","2019-08-14 21:00:00","20.000","182.000","3.600","28.200","0.900","1001.200","-99.000","12.000","-99.000","-99.000","-99.000","33.200","","23.500",""
"C0S910","2019-08-14 21:00:00","212.000","279.000","8.900","26.800","0.940","979.500","-99.000","0.000","16.800","277.000","","28.400","","25.900",""
"C0D570","2019-08-14 21:00:00","15.000","225.000","1.200","28.700","0.910","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","27.600",""
"C0M710","2019-08-14 21:00:00","15.000","178.000","2.400","29.000","0.880","1001.700","-99.000","40.000","7.500","196.000","","31.900","","23.300",""
"C0V490","2019-08-14 21:00:00","20.000","206.000","1.300","29.000","0.990","1001.800","-99.000","29.000","-99.000","-99.000","-99.000","31.600","","25.700",""
"C0E870","2019-08-14 21:00:00","34.000","226.000","1.600","29.100","0.790","999.600","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","27.600",""
"C0M800","2019-08-14 21:00:00","440.000","0.000","0.000","24.000","0.970","956.100","-99.000","4.500","-99.000","-99.000","-99.000","31.200","","22.400",""
"C0A570","2019-08-14 21:00:00","360.000","83.000","0.900","25.900","0.880","963.400","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","21.500",""
"C0S790","2019-08-14 21:00:00","236.000","353.000","0.900","25.400","0.870","978.300","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","24.500",""
"C0D590","2019-08-14 21:00:00","143.000","214.000","2.500","27.800","0.920","986.700","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","27.000",""
"C0U990","2019-08-14 21:00:00","31.000","267.000","1.100","28.300","0.860","999.900","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.700",""
"C0M700","2019-08-14 21:00:00","150.000","155.000","0.900","27.400","0.900","987.400","-99.000","11.000","-99.000","-99.000","-99.000","33.300","","24.400",""
"C0A970","2019-08-14 21:00:00","96.000","231.000","3.100","28.200","0.860","992.000","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","26.800",""
"CM0110","2019-08-14 21:00:00","7.000","229.000","2.400","29.000","0.820","1002.400","-99.000","2.000","-99.000","-99.000","-99.000","32.100","","25.800",""
"C0S940","2019-08-14 21:00:00","150.000","236.000","1.200","26.800","0.950","985.200","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","26.000",""
"C0X250","2019-08-14 21:00:00","33.000","174.000","1.600","28.800","0.890","999.700","-99.000","5.500","-99.000","-99.000","-99.000","33.200","","25.300",""
"C0K520","2019-08-14 21:00:00","10.000","195.000","2.400","28.400","0.900","1001.100","-99.000","1.500","-99.000","-99.000","-99.000","33.000","","24.800",""
"C0Z200","2019-08-14 21:00:00","153.000","0.000","0.000","27.900","0.990","986.100","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","24.100",""
"C0V740","2019-08-14 21:00:00","60.000","142.000","1.400","27.600","0.920","998.100","-99.000","10.000","-99.000","-99.000","-99.000","32.500","","24.800",""
"C0V790","2019-08-14 21:00:00","410.000","0.000","0.200","24.700","0.980","958.400","-99.000","40.500","-99.000","-99.000","-99.000","30.200","","22.700",""
"C0G860","2019-08-14 21:00:00","45.000","219.000","1.700","29.500","0.860","996.600","-99.000","2.000","-99.000","-99.000","-99.000","34.700","","26.400",""
"C0F0A0","2019-08-14 21:00:00","3587.000","109.000","0.500","9.000","0.840","661.700","-99.000","0.000","6.600","92.000","","14.000","","7.200",""
"C0Z250","2019-08-14 21:00:00","1124.000","0.000","0.000","21.600","0.990","883.000","-99.000","0.500","-99.000","-99.000","-99.000","29.700","","19.500",""
"C0K440","2019-08-14 21:00:00","35.000","178.000","4.200","28.600","0.890","999.300","-99.000","0.500","-99.000","-99.000","-99.000","33.400","","25.700",""
"C0T900","2019-08-14 21:00:00","160.000","0.000","0.100","27.000","0.830","983.000","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.100",""
"C0F9V0","2019-08-14 21:00:00","525.000","200.000","3.100","25.400","0.920","947.200","-99.000","13.000","-99.000","-99.000","-99.000","31.100","","23.100",""
"C0UA20","2019-08-14 21:00:00","2619.000","212.000","3.800","12.700","1.000","734.700","-99.000","0.000","-99.000","-99.000","-99.000","20.500","","10.000",""
"C0M850","2019-08-14 21:00:00","695.000","0.000","0.200","23.300","0.990","927.400","-99.000","5.500","-99.000","-99.000","-99.000","29.000","","21.400",""
"C0G790","2019-08-14 21:00:00","27.000","217.000","1.000","29.600","0.910","1002.000","-99.000","2.500","-99.000","-99.000","-99.000","34.800","","26.600",""
"C0C620","2019-08-14 21:00:00","19.000","242.000","1.300","28.800","0.850","998.700","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","26.400",""
"C0I360","2019-08-14 21:00:00","300.000","86.000","0.700","25.700","0.900","969.400","-99.000","21.500","-99.000","-99.000","-99.000","31.600","","23.700",""
"C0R370","2019-08-14 21:00:00","55.000","339.000","0.300","26.500","-99.000","999.400","-99.000","11.500","-99.000","-99.000","-99.000","29.500","","24.300",""
"C0M810","2019-08-14 21:00:00","1354.000","317.000","1.000","19.700","0.990","860.700","-99.000","0.500","-99.000","-99.000","-99.000","23.700","","18.300",""
"C0AC80","2019-08-14 21:00:00","40.000","75.000","1.200","30.100","0.800","997.200","-99.000","0.000","-99.000","-99.000","-99.000","35.300","","24.900",""
"CM0140","2019-08-14 21:00:00","26.000","301.000","0.600","29.100","0.760","1000.100","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.500",""
"C0SA20","2019-08-14 21:00:00","857.000","233.000","1.800","22.400","0.930","910.700","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","22.400",""
"C0K490","2019-08-14 21:00:00","91.000","198.000","1.500","27.800","0.870","992.800","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.500",""
"C0V820","2019-08-14 21:00:00","441.000","146.000","0.400","24.300","0.990","957.500","-99.000","16.000","-99.000","-99.000","-99.000","31.300","","22.400",""
"C0S810","2019-08-14 21:00:00","65.000","236.000","0.300","27.500","0.940","997.400","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.500",""
"C0R580","2019-08-14 21:00:00","10.000","127.000","1.600","28.000","1.000","1002.700","-99.000","17.500","-99.000","-99.000","-99.000","31.100","","25.200",""
"C0Z330","2019-08-14 21:00:00","488.000","214.000","1.000","24.700","0.900","950.600","-99.000","1.500","-99.000","-99.000","-99.000","33.300","","23.500",""
"C0E590","2019-08-14 21:00:00","40.000","223.000","1.800","28.700","0.840","997.100","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","26.400",""
"C0D540","2019-08-14 21:00:00","227.000","0.000","0.000","27.500","0.870","977.700","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","22.400",""
"C0K420","2019-08-14 21:00:00","42.000","219.000","3.000","28.800","0.850","998.200","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","25.900",""
"C0Z180","2019-08-14 21:00:00","34.000","5.000","0.400","28.600","0.760","998.000","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","26.400",""
"C0AD10","2019-08-14 21:00:00","27.000","239.000","2.400","29.700","0.780","998.800","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","28.400",""
"C0M720","2019-08-14 21:00:00","225.000","71.000","0.400","26.700","0.880","978.300","-99.000","9.000","-99.000","-99.000","-99.000","32.700","","23.500",""
"C0V450","2019-08-14 21:00:00","51.000","201.000","1.600","28.000","0.990","997.900","-99.000","22.000","-99.000","-99.000","-99.000","31.400","","24.900",""
"C0R280","2019-08-14 21:00:00","242.000","282.000","1.800","25.700","-99.000","976.600","-99.000","6.500","-99.000","-99.000","-99.000","29.200","","24.000",""
"C0E610","2019-08-14 21:00:00","850.000","229.000","0.500","23.400","0.880","911.900","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","21.600",""
"C0V610","2019-08-14 21:00:00","22.000","166.000","1.400","29.400","0.880","1001.100","-99.000","37.500","-99.000","-99.000","-99.000","31.100","","25.300",""
"C0Z310","2019-08-14 21:00:00","59.000","335.000","0.700","27.500","0.830","995.900","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","25.900",""
"C0S700","2019-08-14 21:00:00","507.000","213.000","0.600","23.900","0.980","948.600","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","23.100",""
"C0T9G0","2019-08-14 21:00:00","605.000","0.000","0.100","24.600","0.990","938.500","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","23.600",""
"C0U520","2019-08-14 21:00:00","517.000","233.000","0.500","24.600","0.990","948.400","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","22.000",""
"C0E750","2019-08-14 21:00:00","62.000","220.000","3.400","30.000","0.720","994.400","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.900",""
"C0R400","2019-08-14 21:00:00","15.000","236.000","1.600","28.500","-99.000","1002.900","-99.000","12.000","-99.000","-99.000","-99.000","32.700","","24.900",""
"C0G660","2019-08-14 21:00:00","27.000","234.000","1.800","28.300","0.920","1001.300","-99.000","2.000","-99.000","-99.000","-99.000","33.600","","25.700",""
"C0W140","2019-08-14 21:00:00","21.000","195.000","2.800","28.200","0.870","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","27.300",""
"C0U720","2019-08-14 21:00:00","1260.000","14.000","0.400","22.000","0.990","880.400","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","20.300",""
"C0X150","2019-08-14 21:00:00","18.000","200.000","1.100","29.300","1.000","1002.600","-99.000","9.000","-99.000","-99.000","-99.000","33.300","","25.600",""
"C0Z050","2019-08-14 21:00:00","830.000","0.000","0.000","22.700","0.920","914.900","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","20.900",""
"C0I490","2019-08-14 21:00:00","1601.000","35.000","1.000","18.300","0.990","837.000","-99.000","5.500","-99.000","-99.000","-99.000","26.300","","16.900",""
"C0I090","2019-08-14 21:00:00","910.000","143.000","0.800","22.500","0.990","906.100","-99.000","19.000","-99.000","-99.000","-99.000","27.900","","21.800",""
"C0X240","2019-08-14 21:00:00","394.000","228.000","3.300","25.900","0.930","960.600","-99.000","10.500","-99.000","-99.000","-99.000","31.700","","23.300",""
"C0S990","2019-08-14 21:00:00","409.000","249.000","3.800","27.000","0.780","959.000","-99.000","1.000","-99.000","-99.000","-99.000","31.600","","25.100",""
"C0E850","2019-08-14 21:00:00","104.000","233.000","2.900","29.600","0.710","989.900","-99.000","0.000","8.500","195.000","","33.000","","24.600",""
"C0T9B0","2019-08-14 21:00:00","558.000","237.000","1.300","25.500","0.790","942.600","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","23.900",""
"C0G650","2019-08-14 21:00:00","34.000","209.000","1.100","29.100","0.990","998.800","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","26.200",""
"C0K580","2019-08-14 21:00:00","26.000","221.000","2.600","28.700","0.890","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.800",""
"C0X050","2019-08-14 21:00:00","25.000","209.000","1.500","28.100","0.910","999.600","-99.000","3.000","-99.000","-99.000","-99.000","33.400","","25.200",""
"CM0100","2019-08-14 21:00:00","25.000","227.000","2.500","29.200","0.810","999.100","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","27.000",""
"C0AC70","2019-08-14 21:00:00","71.000","309.000","1.400","31.100","0.670","993.900","-99.000","0.000","-99.000","-99.000","-99.000","35.500","","26.500",""
"CM0130","2019-08-14 21:00:00","11.000","196.000","3.000","29.500","0.830","1002.900","-99.000","48.000","-99.000","-99.000","-99.000","30.500","","25.400",""
"C0W110","2019-08-14 21:00:00","16.000","203.000","3.700","-99.000","-99.000","999.800","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X120","2019-08-14 21:00:00","28.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R100","2019-08-14 21:00:00","1006.000","218.000","1.000","21.800","1.000","897.100","-99.000","38.000","-99.000","-99.000","-99.000","25.900","","20.000",""
"C0C700","2019-08-14 21:00:00","151.000","271.000","3.000","28.700","0.830","985.500","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","26.100",""
"C0W130","2019-08-14 21:00:00","18.000","180.000","5.700","26.900","0.940","999.900","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","26.500",""
"C0F9R0","2019-08-14 21:00:00","20.000","211.000","2.900","28.800","1.000","1001.200","-99.000","1.500","-99.000","-99.000","-99.000","32.200","","25.800",""
"C0V660","2019-08-14 21:00:00","25.000","204.000","1.600","28.900","0.910","1001.900","-99.000","20.000","-99.000","-99.000","-99.000","31.900","","25.500",""
"C0G780","2019-08-14 21:00:00","27.000","209.000","2.300","29.000","0.880","999.900","-99.000","2.500","-99.000","-99.000","-99.000","32.700","","26.300",""
"C0C590","2019-08-14 21:00:00","72.000","228.000","2.900","28.100","0.860","993.200","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","27.200",""
"C0I520","2019-08-14 21:00:00","3860.000","-99.000","-99.000","7.400","0.530","639.800","-99.000","-99.000","-99.000","-99.000","-99.000","9.400","","5.300",""
"C0E530","2019-08-14 21:00:00","341.000","238.000","1.700","26.500","0.880","964.600","-99.000","5.500","-99.000","-99.000","-99.000","31.400","","23.600",""
"C0M790","2019-08-14 21:00:00","15.000","214.000","2.000","28.300","0.870","1000.500","-99.000","1.500","-99.000","-99.000","-99.000","33.700","","25.100",""
"C0R130","2019-08-14 21:00:00","1040.000","253.000","0.700","21.700","0.990","891.100","-99.000","17.500","-99.000","-99.000","-99.000","25.300","","20.000",""
"C0AH30","2019-08-14 21:00:00","755.000","292.000","2.300","24.300","0.960","920.000","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","21.900",""
"C0X170","2019-08-14 21:00:00","50.000","183.000","1.600","28.500","0.890","997.400","-99.000","7.000","-99.000","-99.000","-99.000","33.100","","25.700",""
"C0K291","2019-08-14 21:00:00","8.000","192.000","2.800","29.100","0.890","1002.500","-99.000","20.500","-99.000","-99.000","-99.000","32.600","","24.000",""
"C0D480","2019-08-14 21:00:00","223.000","254.000","0.400","27.200","0.920","976.500","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","23.300",""
"C0U860","2019-08-14 21:00:00","5.000","306.000","0.300","28.300","0.890","1001.700","-99.000","1.000","-99.000","-99.000","-99.000","33.400","","25.700",""
"C0UA50","2019-08-14 21:00:00","808.000","158.000","1.400","23.800","0.990","915.100","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","22.000",""
"C0T960","2019-08-14 21:00:00","120.000","0.000","0.200","27.100","0.930","988.800","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","24.000",""
"C0SA80","2019-08-14 21:00:00","136.000","250.000","0.600","25.700","0.930","987.500","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.500",""
"C0E780","2019-08-14 21:00:00","160.000","231.000","0.800","28.300","0.810","984.300","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.300",""
"C0F9Q0","2019-08-14 21:00:00","149.000","217.000","2.000","29.000","0.850","985.000","-99.000","3.500","-99.000","-99.000","-99.000","32.700","","25.200",""
"C0F9X0","2019-08-14 21:00:00","166.000","240.000","4.500","28.100","0.890","984.700","-99.000","7.000","-99.000","-99.000","-99.000","31.400","","24.900",""
"C0F0D0","2019-08-14 21:00:00","3171.000","147.000","3.100","10.300","1.000","695.500","-99.000","0.000","-99.000","-99.000","-99.000","17.000","","6.800",""
"C0S730","2019-08-14 21:00:00","110.000","279.000","0.900","27.500","0.880","990.200","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.000",""
"C0T790","2019-08-14 21:00:00","2830.000","276.000","0.500","11.900","0.950","724.400","-99.000","0.500","-99.000","-99.000","-99.000","20.200","","9.000",""
"C0M830","2019-08-14 21:00:00","540.000","0.000","0.000","24.500","0.990","946.100","-99.000","0.500","-99.000","-99.000","-99.000","30.900","","22.100",""
